state,place,DP1_0001C,DP4_0001C,DP1_0135C,DP3_0151C,DP3_0005C,DP4_0125C,DP4_0126C,DP2_0008C,DP2_0009C,DP3_0068C,DP1_0024C,DP1_0002C,DP1_0003C,DP1_0004C,DP1_0005C,DP2_0102C,DP1_0141C,DP1_0143C,DP2_0178C,DP2_0182C,DP2_0185C,DP2_0188C,DP2_0191C,DP2_0151C,DP4_0022C,DP4_0023C,DP4_0024C,DP4_0025C,DP4_0083C,DP4_0084C,DP4_0077C,DP3_0151P,DP3_0009P,DP4_0125P,DP4_0126P,DP2_0008P,DP2_0009P,DP3_0068P,DP1_0024P,DP1_0002P,DP1_0003P,DP1_0004P,DP1_0005P,DP2_0101P,DP1_0141P,NAME_x,DP1_0143P,DP2_0178P,DP2_0182P,DP2_0185P,DP2_0188P,DP2_0191P,DP2_0151P,DP4_0022P,DP4_0023P,DP4_0024P,DP4_0025P,DP4_0083P,DP4_0084P,DP4_0077P,DP1_0128P,NAME_y,E_TOTPOP,E_HU,E_HH,E_POV150,E_UNEMP,E_HBURD,E_NOHSDP,E_UNINSUR,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_LIMENG,E_MINRTY,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,EP_POV150,EP_UNEMP,EP_HBURD,EP_NOHSDP,EP_UNINSUR,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,SPL_E_HU,RPL_E_HU,SPL_E_HH,RPL_E_HH,SPL_E_POV150,RPL_E_POV150,SPL_E_UNEMP,RPL_E_UNEMP,SPL_E_HBURD,RPL_E_HBURD,SPL_E_NOHSDP,RPL_E_NOHSDP,SPL_E_UNINSUR,RPL_E_UNINSUR,SPL_E_AGE65,RPL_E_AGE65,SPL_E_AGE17,RPL_E_AGE17,SPL_E_DISABL,RPL_E_DISABL,SPL_E_SNGPNT,RPL_E_SNGPNT,SPL_E_LIMENG,RPL_E_LIMENG,SPL_E_MINRTY,RPL_E_MINRTY,SPL_E_MUNIT,RPL_E_MUNIT,SPL_E_MOBILE,RPL_E_MOBILE,SPL_E_CROWD,RPL_E_CROWD,SPL_E_NOVEH,RPL_E_NOVEH,SPL_E_GROUPQ,RPL_E_GROUPQ,SPL_EP_POV150,RPL_EP_POV150,SPL_EP_UNEMP,RPL_EP_UNEMP,SPL_EP_HBURD,RPL_EP_HBURD,SPL_EP_NOHSDP,RPL_EP_NOHSDP,SPL_EP_UNINSUR,RPL_EP_UNINSUR,SPL_EP_AGE65,RPL_EP_AGE65,SPL_EP_AGE17,RPL_EP_AGE17,SPL_EP_DISABL,RPL_EP_DISABL,SPL_EP_SNGPNT,RPL_EP_SNGPNT,SPL_EP_LIMENG,RPL_EP_LIMENG,SPL_EP_MINRTY,RPL_EP_MINRTY,SPL_EP_MUNIT,RPL_EP_MUNIT,SPL_EP_MOBILE,RPL_EP_MOBILE,SPL_EP_CROWD,RPL_EP_CROWD,SPL_EP_NOVEH,RPL_EP_NOVEH,SPL_EP_GROUPQ,RPL_EP_GROUPQ,SPL_EPL_POV150,RPL_EPL_POV150,SPL_EPL_UNEMP,RPL_EPL_UNEMP,SPL_EPL_HBURD,RPL_EPL_HBURD,SPL_EPL_NOHSDP,RPL_EPL_NOHSDP,SPL_EPL_UNINSUR,RPL_EPL_UNINSUR,SPL_SPL_THEME1,RPL_SPL_THEME1,SPL_RPL_THEME1,RPL_RPL_THEME1,SPL_EPL_AGE65,RPL_EPL_AGE65,SPL_EPL_AGE17,RPL_EPL_AGE17,SPL_EPL_DISABL,RPL_EPL_DISABL,SPL_EPL_SNGPNT,RPL_EPL_SNGPNT,SPL_EPL_LIMENG,RPL_EPL_LIMENG,SPL_SPL_THEME2,RPL_SPL_THEME2,SPL_RPL_THEME2,RPL_RPL_THEME2,SPL_EPL_MINRTY,RPL_EPL_MINRTY,SPL_SPL_THEME3,RPL_SPL_THEME3,SPL_RPL_THEME3,RPL_RPL_THEME3,SPL_EPL_MUNIT,RPL_EPL_MUNIT,SPL_EPL_MOBILE,RPL_EPL_MOBILE,SPL_EPL_CROWD,RPL_EPL_CROWD,SPL_EPL_NOVEH,RPL_EPL_NOVEH,SPL_EPL_GROUPQ,RPL_EPL_GROUPQ,SPL_SPL_THEME4,RPL_SPL_THEME4,SPL_RPL_THEME4,RPL_RPL_THEME4,SPL_SPL_THEMES,RPL_SPL_THEMES,SPL_RPL_THEMES,RPL_RPL_THEMES,SPL_F_POV150,RPL_F_POV150,SPL_F_UNEMP,RPL_F_UNEMP,SPL_F_HBURD,RPL_F_HBURD,SPL_F_NOHSDP,RPL_F_NOHSDP,SPL_F_UNINSUR,RPL_F_UNINSUR,SPL_F_THEME1,RPL_F_THEME1,SPL_F_AGE65,RPL_F_AGE65,SPL_F_AGE17,RPL_F_AGE17,SPL_F_DISABL,RPL_F_DISABL,SPL_F_SNGPNT,RPL_F_SNGPNT,SPL_F_LIMENG,RPL_F_LIMENG,SPL_F_THEME2,RPL_F_THEME2,SPL_F_MINRTY,RPL_F_MINRTY,SPL_F_THEME3,RPL_F_THEME3,SPL_F_MUNIT,RPL_F_MUNIT,SPL_F_MOBILE,RPL_F_MOBILE,SPL_F_CROWD,RPL_F_CROWD,SPL_F_NOVEH,RPL_F_NOVEH,SPL_F_GROUPQ,RPL_F_GROUPQ,SPL_F_THEME4,RPL_F_THEME4,SPL_F_TOTAL,RPL_F_TOTAL
66,69000,2279,574,541,463.0,115.0,17.0,58.0,35.0,143.0,299.0,225,179,218,235,174,283.0,22,31,130.0,58.0,20.0,40.0,9.0,227.0,0.0,1.0,0.0,3.0,54.0,62.0,30.0,20.5,13.3,4.5,15.2,2.7,11.0,13.5,9.9,7.9,9.6,10.3,7.6,100.0,4.1,,5.7,6.2,6.3,2.2,4.3,1.0,100.0,0.0,0.2,0.0,0.5,10.0,11.5,5.6,0.3,,2279,574,541,463.0,115.0,75.0,178.0,299.0,225,806,283.0,53,257.0,227.0,1.0,3.0,116.0,30.0,,20.5,13.3,19.7,13.7,13.5,9.9,35.4,100.0,9.8,20.0,100.0,0.2,0.5,21.5,5.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,,True,True,True,True,True,,True,True,False,False,True,True,False,,,574,0.386,541,0.4035,463.0,0.4706,115.0,0.5294,75.0,0.5196,178.0,0.4118,299.0,0.451,225,0.4737,806,0.4737,283.0,0.4902,53,0.4211,257.0,0.3529,227.0,0.3333,1.0,0.2255,3.0,0.5294,116.0,0.4706,30.0,0.6471,,,20.5,0.5294,13.3,0.8824,19.7,0.5882,13.7,0.5098,13.5,0.2451,9.9,0.3421,35.4,0.8947,100.0,0.5294,9.8,0.2895,20.0,0.1569,100.0,0.5294,0.2,0.2549,0.5,0.549,21.5,0.6765,5.6,0.6471,0.3,0.5439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5789,True,0.5789,True,0.5965,True,0.5789,True,0.5789,,,True,0.5351,True,0.5175,True,0.5789,True,0.5263,True,0.5789,,,True,0.5789,True,0.5789,False,0.2368,False,0.3684,True,0.5789,True,0.5877,False,0.3684,,,,
66,70950,3892,1855,1493,788.0,187.0,18.0,132.0,80.0,132.0,802.0,513,253,281,295,204,359.0,28,122,932.0,33.0,241.0,142.0,481.0,1877.0,147.0,283.0,497.0,1.0,117.0,56.0,78.0,20.4,10.0,3.4,25.2,3.0,5.0,21.3,13.2,6.5,7.2,7.6,5.2,100.0,1.9,,8.2,25.8,1.4,10.0,5.9,19.9,100.0,7.9,15.3,26.8,0.1,7.8,3.8,5.2,0.6,,3892,1855,1493,788.0,187.0,150.0,212.0,802.0,513,1033,359.0,150,1829.0,1877.0,927.0,1.0,173.0,78.0,,20.4,10.0,28.599999999999998,8.0,21.3,13.2,26.499999999999996,100.0,10.1,63.0,100.0,50.0,0.1,11.6,5.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,False,True,True,False,,,1855,0.9649,1493,0.9474,788.0,0.8235,187.0,0.8824,150.0,0.9412,212.0,0.5294,802.0,0.8824,513,0.8772,1033,0.7193,359.0,0.5882,150,0.8421,1829.0,0.902,1877.0,0.902,927.0,1.0,1.0,0.2843,173.0,0.6863,78.0,0.9412,,,20.4,0.5098,10.0,0.4706,28.599999999999998,0.9804,8.0,0.098,21.3,0.7843,13.2,0.807,26.499999999999996,0.2105,100.0,0.5294,10.1,0.3596,63.0,0.7843,100.0,0.5294,50.0,0.9804,0.1,0.2255,11.6,0.1765,5.2,0.5882,0.6,0.6579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5789,True,0.5789,True,0.5965,True,0.5789,True,0.5789,,,True,0.5351,True,0.5175,True,0.5789,True,0.5263,True,0.5789,,,True,0.5789,True,0.5789,True,0.7368,False,0.3684,True,0.5789,True,0.5877,False,0.3684,,,,
66,73550,2443,724,598,706.0,118.0,11.0,35.0,45.0,149.0,387.0,197,277,266,229,172,349.0,20,71,436.0,85.0,101.0,200.0,41.0,609.0,70.0,52.0,14.0,1.0,101.0,53.0,45.0,29.4,13.1,4.0,12.8,3.4,11.4,16.3,8.1,11.3,10.9,9.4,7.0,100.0,3.3,,11.9,20.4,7.3,8.6,17.1,3.5,100.0,9.7,7.2,1.9,0.1,16.9,8.9,7.5,1.0,,2443,724,598,706.0,118.0,46.0,194.0,387.0,197,944,349.0,91,863.0,609.0,136.0,1.0,154.0,45.0,,29.4,13.1,16.8,14.8,16.3,8.1,38.6,100.0,15.2,56.9,100.0,18.799999999999997,0.1,25.799999999999997,7.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,False,True,True,True,,,724,0.4561,598,0.4737,706.0,0.7255,118.0,0.5588,46.0,0.3333,194.0,0.4902,387.0,0.4902,197,0.4211,944,0.5614,349.0,0.5686,91,0.5877,863.0,0.6471,609.0,0.5098,136.0,0.7843,1.0,0.2843,154.0,0.5686,45.0,0.7647,,,29.4,0.9412,13.1,0.8627,16.8,0.3039,14.8,0.5882,16.3,0.451,8.1,0.1842,38.6,0.9649,100.0,0.5294,15.2,0.7807,56.9,0.6863,100.0,0.5294,18.799999999999997,0.8235,0.1,0.2255,25.799999999999997,0.8137,7.5,0.8627,1.0,0.7632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5789,True,0.5789,True,0.5965,True,0.5789,True,0.5789,,,True,0.5351,True,0.5175,True,0.5789,True,0.5263,True,0.5789,,,True,0.5789,True,0.5789,True,0.7368,False,0.3684,True,0.5789,True,0.5877,True,0.8684,,,,
66,75500,2072,1305,1046,,,,,,,,371,81,65,76,58,,19,23,,,,,,,,,,,,,,,,,,,,,17.9,3.9,3.1,3.7,2.8,,1.8,,2.2,,,,,,,,,,,,,,6.1,,2072,1305,1046,,,,,,371,280,,42,,,,,,,,,,,,,17.9,13.5,,4.0,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,True,True,False,True,False,,False,False,False,False,False,False,True,,,1305,0.8246,1046,0.7719,,,,,,,,,,,371,0.6842,280,0.2281,,,42,0.386,,,,,,,,,,,,,,,,,,,,,,,,,17.9,1.0,13.5,0.0351,,,4.0,0.0702,,,,,,,,,,,,,6.1,0.8947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0789,False,0.0789,False,0.0965,False,0.0789,False,0.0789,,,True,0.5351,True,0.5175,False,0.0789,True,0.5263,False,0.0789,,,False,0.0789,False,0.0789,False,0.2368,False,0.3684,False,0.0789,False,0.0877,True,0.8684,,,,
66,77200,704,222,193,190.0,31.0,4.0,11.0,40.0,72.0,152.0,83,54,46,53,59,114.0,9,14,143.0,35.0,76.0,15.0,17.0,242.0,0.0,0.0,0.0,5.0,19.0,23.0,29.0,27.2,10.4,3.1,8.5,9.0,16.2,21.9,11.8,7.7,6.5,7.5,8.4,100.0,4.7,,7.3,22.2,8.6,18.6,3.7,4.2,100.0,0.0,0.0,0.0,2.3,9.8,11.9,15.0,0.7,,704,222,193,190.0,31.0,15.0,112.0,152.0,83,212,114.0,23,286.0,242.0,0.0,5.0,42.0,29.0,,27.2,10.4,11.6,25.2,21.9,11.8,30.1,100.0,12.0,57.300000000000004,100.0,0.0,2.3,21.700000000000003,15.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,,True,True,True,True,True,,True,True,False,True,True,True,False,,,222,0.1053,193,0.1053,190.0,0.2745,31.0,0.1373,15.0,0.1569,112.0,0.3137,152.0,0.2941,83,0.1842,212,0.1579,114.0,0.2549,23,0.1579,286.0,0.3725,242.0,0.3529,0.0,0.0882,5.0,0.6569,42.0,0.2451,29.0,0.5882,,,27.2,0.8431,10.4,0.5686,11.6,0.1176,25.2,0.9804,21.9,0.8333,11.8,0.6842,30.1,0.4912,100.0,0.5294,12.0,0.5965,57.300000000000004,0.7059,100.0,0.5294,0.0,0.1078,2.3,0.9216,21.700000000000003,0.7059,15.0,1.0,0.7,0.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5789,True,0.5789,True,0.5965,True,0.5789,True,0.5789,,,True,0.5351,True,0.5175,True,0.5789,True,0.5263,True,0.5789,,,True,0.5789,True,0.5789,False,0.2368,True,0.8684,True,0.5789,True,0.5877,False,0.3684,,,,
66,77450,448,128,106,,,,,,,,33,37,44,62,35,,6,13,,,,,,,,,,,,,,,,,,,,,7.4,8.3,9.8,13.8,7.8,,5.7,,12.3,,,,,,,,,,,,,,0.0,,448,128,106,,,,,,33,178,,19,,,,,,,,,,,,,7.4,39.7,,18.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,True,True,False,True,False,,False,False,False,False,False,False,False,,,128,0.0702,106,0.0702,,,,,,,,,,,33,0.1053,178,0.0702,,,19,0.1228,,,,,,,,,,,,,,,,,,,,,,,,,7.4,0.1053,39.7,0.9825,,,18.0,0.9386,,,,,,,,,,,,,0.0,0.1491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0789,False,0.0789,False,0.0965,False,0.0789,False,0.0789,,,True,0.5351,True,0.5175,False,0.0789,True,0.5263,False,0.0789,,,False,0.0789,False,0.0789,False,0.2368,False,0.3684,False,0.0789,False,0.0877,False,0.3684,,,,
66,79600,3388,1232,1107,727.0,185.0,25.0,92.0,54.0,192.0,551.0,361,231,223,251,252,534.0,33,122,417.0,74.0,116.0,150.0,73.0,850.0,174.0,179.0,111.0,1.0,113.0,52.0,81.0,22.4,12.5,5.3,19.6,2.6,9.3,17.1,10.7,6.8,6.6,7.4,7.4,100.0,3.0,,11.0,13.8,4.6,7.2,9.2,4.5,100.0,14.1,14.5,9.0,0.1,10.2,4.7,7.3,3.9,,3388,1232,1107,727.0,185.0,117.0,246.0,551.0,361,957,534.0,155,830.0,850.0,464.0,1.0,165.0,81.0,,22.4,12.5,24.900000000000002,11.9,17.1,10.7,28.199999999999996,100.0,14.0,39.3,100.0,37.6,0.1,14.899999999999999,7.3,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,False,True,True,True,,,1232,0.807,1107,0.8421,727.0,0.7451,185.0,0.8627,117.0,0.7255,246.0,0.5882,551.0,0.6471,361,0.6316,957,0.5789,534.0,0.8431,155,0.9035,830.0,0.6275,850.0,0.6275,464.0,0.9804,1.0,0.2843,165.0,0.6275,81.0,0.9804,,,22.4,0.6275,12.5,0.8333,24.900000000000002,0.8824,11.9,0.2353,17.1,0.549,10.7,0.5263,28.199999999999996,0.3158,100.0,0.5294,14.0,0.7368,39.3,0.4706,100.0,0.5294,37.6,0.9412,0.1,0.2255,14.899999999999999,0.2941,7.3,0.8431,3.9,0.8596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5789,True,0.5789,True,0.5965,True,0.5789,True,0.5789,,,True,0.5351,True,0.5175,True,0.5789,True,0.5263,True,0.5789,,,True,0.5789,True,0.5789,True,0.7368,False,0.3684,True,0.5789,True,0.5877,True,0.8684,,,,
66,80100,4081,1827,1597,,,,,,,,464,240,193,216,312,,33,83,,,,,,,,,,,,,,,,,,,,,11.4,5.9,4.7,5.3,7.6,,2.1,,5.2,,,,,,,,,,,,,,0.2,,4081,1827,1597,,,,,,464,961,,116,,,,,,,,,,,,,11.4,23.5,,7.300000000000001,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,True,True,False,True,False,,False,False,False,False,False,False,False,,,1827,0.9474,1597,0.9649,,,,,,,,,,,464,0.807,961,0.5965,,,116,0.7193,,,,,,,,,,,,,,,,,,,,,,,,,11.4,0.6053,23.5,0.1228,,,7.300000000000001,0.1667,,,,,,,,,,,,,0.2,0.4474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0789,False,0.0789,False,0.0965,False,0.0789,False,0.0789,,,True,0.5351,True,0.5175,False,0.0789,True,0.5263,False,0.0789,,,False,0.0789,False,0.0789,False,0.2368,False,0.3684,False,0.0789,False,0.0877,False,0.3684,,,,
66,81600,2106,646,604,257.0,68.0,16.0,84.0,41.0,79.0,250.0,274,145,187,188,136,260.0,19,42,86.0,33.0,22.0,17.0,13.0,295.0,0.0,1.0,0.0,0.0,52.0,17.0,13.0,12.2,7.5,3.2,17.0,3.1,6.0,12.3,13.0,6.9,8.9,8.9,6.5,100.0,3.1,,7.0,4.4,4.2,2.8,2.2,1.7,100.0,0.0,0.2,0.0,0.0,8.6,2.8,2.2,0.0,,2106,646,604,257.0,68.0,100.0,120.0,250.0,274,656,260.0,61,171.0,295.0,1.0,0.0,69.0,13.0,,12.2,7.5,20.2,9.1,12.3,13.0,31.200000000000003,100.0,10.1,15.3,100.0,0.2,0.0,11.399999999999999,2.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,,True,True,True,True,True,,True,True,False,False,True,True,False,,,646,0.4035,604,0.4912,257.0,0.3529,68.0,0.3922,100.0,0.6863,120.0,0.3333,250.0,0.3725,274,0.5263,656,0.4561,260.0,0.451,61,0.4912,171.0,0.2941,295.0,0.4118,1.0,0.2255,0.0,0.0882,69.0,0.3529,13.0,0.3235,,,12.2,0.1176,7.5,0.2157,20.2,0.6471,9.1,0.1373,12.3,0.1176,13.0,0.7807,31.200000000000003,0.614,100.0,0.5294,10.1,0.3596,15.3,0.0588,100.0,0.5294,0.2,0.2549,0.0,0.1078,11.399999999999999,0.1569,2.2,0.2157,0.0,0.1491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5789,True,0.5789,True,0.5965,True,0.5789,True,0.5789,,,True,0.5351,True,0.5175,True,0.5789,True,0.5263,True,0.5789,,,True,0.5789,True,0.5789,False,0.2368,False,0.3684,True,0.5789,True,0.5877,False,0.3684,,,,
66,81850,2687,790,645,616.0,95.0,18.0,60.0,53.0,151.0,455.0,229,216,239,248,234,329.0,31,50,505.0,52.0,288.0,131.0,34.0,998.0,22.0,1.0,0.0,10.0,93.0,76.0,12.0,23.1,8.3,4.4,14.7,3.3,9.5,17.2,8.5,8.0,8.9,9.2,8.7,100.0,4.8,,7.8,20.5,3.7,20.7,9.4,2.4,100.0,2.8,0.1,0.0,1.3,14.5,11.8,1.9,0.0,,2687,790,645,616.0,95.0,78.0,204.0,455.0,229,937,329.0,81,1010.0,998.0,23.0,10.0,169.0,12.0,,23.1,8.3,19.1,12.8,17.2,8.5,34.8,100.0,12.6,56.699999999999996,100.0,2.9,1.3,26.3,1.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,False,,,790,0.4912,645,0.5263,616.0,0.6275,95.0,0.4706,78.0,0.549,204.0,0.5098,455.0,0.5882,229,0.4912,937,0.5439,329.0,0.549,81,0.5263,1010.0,0.6667,998.0,0.7255,23.0,0.5686,10.0,0.8431,169.0,0.6471,12.0,0.2745,,,23.1,0.6667,8.3,0.2549,19.1,0.4902,12.8,0.3725,17.2,0.5686,8.5,0.2281,34.8,0.8421,100.0,0.5294,12.6,0.6491,56.699999999999996,0.6471,100.0,0.5294,2.9,0.5,1.3,0.7843,26.3,0.8431,1.9,0.1667,0.0,0.1491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5789,True,0.5789,True,0.5965,True,0.5789,True,0.5789,,,True,0.5351,True,0.5175,True,0.5789,True,0.5263,True,0.5789,,,True,0.5789,True,0.5789,True,0.7368,True,0.8684,True,0.5789,True,0.5877,False,0.3684,,,,
66,83950,3065,859,792,828.0,137.0,20.0,86.0,81.0,258.0,399.0,298,265,273,295,271,414.0,38,117,205.0,63.0,36.0,85.0,19.0,405.0,6.0,7.0,12.0,1.0,100.0,51.0,53.0,27.2,11.1,4.0,17.4,4.6,14.5,13.2,9.7,8.6,8.9,9.6,8.8,100.0,4.8,,14.8,7.3,4.6,2.6,6.2,1.4,100.0,0.7,0.8,1.4,0.1,12.6,6.4,6.7,0.3,,3065,859,792,828.0,137.0,106.0,339.0,399.0,298,1104,414.0,155,408.0,405.0,25.0,1.0,151.0,53.0,,27.2,11.1,21.4,19.1,13.2,9.7,35.900000000000006,100.0,19.6,22.099999999999998,100.0,2.9,0.1,19.0,6.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,False,True,True,False,,,859,0.5614,792,0.5789,828.0,0.8627,137.0,0.6275,106.0,0.7059,339.0,0.8039,399.0,0.5098,298,0.5614,1104,0.7544,414.0,0.6275,155,0.9035,408.0,0.4314,405.0,0.451,25.0,0.6078,1.0,0.2843,151.0,0.5098,53.0,0.8431,,,27.2,0.8431,11.1,0.6373,21.4,0.7451,19.1,0.8627,13.2,0.1667,9.7,0.3158,35.900000000000006,0.9123,100.0,0.5294,19.6,0.9825,22.099999999999998,0.1765,100.0,0.5294,2.9,0.5,0.1,0.2255,19.0,0.4804,6.7,0.7745,0.3,0.5439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5789,True,0.5789,True,0.5965,True,0.5789,True,0.5789,,,True,0.5351,True,0.5175,True,0.5789,True,0.5263,True,0.5789,,,True,0.5789,True,0.5789,True,0.7368,False,0.3684,True,0.5789,True,0.5877,False,0.3684,,,,
66,85000,5213,1673,1407,730.0,161.0,41.0,188.0,167.0,209.0,913.0,676,351,361,415,389,661.0,30,73,1089.0,60.0,790.0,107.0,115.0,2243.0,0.0,1.0,1.0,85.0,155.0,61.0,27.0,14.1,7.2,4.5,20.7,5.1,6.3,18.2,13.0,6.7,6.9,8.0,7.5,100.0,2.1,,5.2,22.5,2.1,28.2,3.8,4.1,100.0,0.0,0.1,0.1,5.1,11.0,4.3,1.9,0.2,,5213,1673,1407,730.0,161.0,229.0,376.0,913.0,676,1516,661.0,103,2161.0,2243.0,2.0,85.0,216.0,27.0,,14.1,7.2,25.2,11.399999999999999,18.2,13.0,29.1,100.0,7.300000000000001,60.699999999999996,100.0,0.2,5.1,15.3,1.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,,True,True,True,True,True,,True,True,False,True,True,True,False,,,1673,0.8772,1407,0.9123,730.0,0.7647,161.0,0.7451,229.0,1.0,376.0,0.8824,913.0,0.9216,676,0.9649,1516,0.9649,661.0,0.9216,103,0.614,2161.0,0.9216,2243.0,0.9216,2.0,0.3529,85.0,1.0,216.0,0.8333,27.0,0.4902,,,14.1,0.1961,7.2,0.1569,25.2,0.902,11.399999999999999,0.1961,18.2,0.6078,13.0,0.7807,29.1,0.3509,100.0,0.5294,7.300000000000001,0.1667,60.699999999999996,0.7451,100.0,0.5294,0.2,0.2549,5.1,1.0,15.3,0.3137,1.9,0.1667,0.2,0.4474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5789,True,0.5789,True,0.5965,True,0.5789,True,0.5789,,,True,0.5351,True,0.5175,True,0.5789,True,0.5263,True,0.5789,,,True,0.5789,True,0.5789,False,0.2368,True,0.8684,True,0.5789,True,0.5877,False,0.3684,,,,
66,86000,1050,287,222,307.0,42.0,2.0,13.0,63.0,130.0,194.0,79,119,106,92,83,177.0,9,26,112.0,36.0,38.0,35.0,2.0,146.0,0.0,0.0,0.0,1.0,33.0,61.0,27.0,29.7,11.1,1.4,8.8,11.5,23.7,18.9,7.5,11.3,10.1,8.8,7.9,100.0,4.1,,11.7,12.2,8.2,8.7,8.0,0.5,100.0,0.0,0.0,0.0,0.3,14.9,27.5,12.2,1.5,,1050,287,222,307.0,42.0,15.0,193.0,194.0,79,400,177.0,35,223.0,146.0,0.0,1.0,94.0,27.0,,29.7,11.1,10.200000000000001,35.2,18.9,7.5,38.1,100.0,15.799999999999999,37.599999999999994,100.0,0.0,0.3,42.4,12.2,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,,True,True,True,True,True,,True,True,False,False,True,True,True,,,287,0.2105,222,0.1579,307.0,0.3922,42.0,0.2941,15.0,0.1569,193.0,0.4706,194.0,0.3333,79,0.1579,400,0.3509,177.0,0.3333,35,0.2895,223.0,0.3137,146.0,0.2549,0.0,0.0882,1.0,0.2843,94.0,0.451,27.0,0.4902,,,29.7,0.9608,11.1,0.6373,10.200000000000001,0.098,35.2,1.0,18.9,0.6667,7.5,0.1228,38.1,0.9474,100.0,0.5294,15.799999999999999,0.8421,37.599999999999994,0.4412,100.0,0.5294,0.0,0.1078,0.3,0.3529,42.4,1.0,12.2,0.9608,1.5,0.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5789,True,0.5789,True,0.5965,True,0.5789,True,0.5789,,,True,0.5351,True,0.5175,True,0.5789,True,0.5263,True,0.5789,,,True,0.5789,True,0.5789,False,0.2368,False,0.3684,True,0.5789,True,0.5877,True,0.8684,,,,
